Date (mm/dd/yyyy),Time (hh:mm:ss),Time Zone,Sensor Environment,Raw Water Temperature (°C),Adjusted Water Temperature (°C),Raw Specific Conductance (uS/cm),Adjusted Specific Conductance (uS/cm),Raw Salinity (ppt),Adjusted Salinity (ppt),Raw Water Level (ft),Adjusted Water Level (ft),Raw Water Elevation to Marsh (ft),Adjusted Water Elevation to Marsh (ft),Raw Water Elevation to Datum (ft),Adjusted Water Elevation to Datum (ft),Raw Marsh Mat Elevation (ft),Adjusted Marsh Mat Elevation to Datum (ft),Geoid,Raw Battery (V),Adjusted Battery (V),Raw Wind Speed (mph),Adjusted Wind Speed (mph),Raw Wind Direction (degrees),Adjusted Wind Direction (degrees),Raw Velocity (ft/sec),Adjusted Velocity (ft/sec),Raw Precipitation (tips/hour),Adjusted Precipitation (inches),Raw Air Pressure (mm of Hg),Adjusted Air Pressure (mm of Hg),Raw Total Chlorophyll (micrograms/L),Adjusted Total Chlorophyll (micrograms/L),Raw Dissolved Oxygen (milligrams/L),Adjusted Dissolved Oxygen (milligrams/L),Raw pH (pH units),Adjusted pH (pH units),Raw Turbidity (FNU),Adjusted Turbidity (FNU),Raw Discharge (cubic ft/sec),Adjusted Discharge (cubic ft/sec),Organization Name,Comments,Latitude,Longitude
9/15/2012,14:00:00,CST,Surface Water,30.27,30.27,8437.70,8437.70,4.76,4.73,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/15/2012,15:00:00,CST,Surface Water,31.60,31.60,8473.10,8473.10,4.78,4.75,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/15/2012,16:00:00,CST,Surface Water,32.06,32.06,8477.80,8477.80,4.78,4.76,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/15/2012,17:00:00,CST,Surface Water,31.02,31.02,8332.10,8332.10,4.70,4.67,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/15/2012,18:00:00,CST,Surface Water,31.19,31.19,8374.80,8374.80,4.72,4.70,0.66,0.66,"",0.360,"",0.66,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/15/2012,19:00:00,CST,Surface Water,30.23,30.23,8500.70,8500.70,4.80,4.77,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/15/2012,20:00:00,CST,Surface Water,29.99,29.99,8467.40,8467.40,4.78,4.75,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/15/2012,21:00:00,CST,Surface Water,29.41,29.41,8447.00,8447.00,4.77,4.74,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/15/2012,22:00:00,CST,Surface Water,29.09,29.09,8508.70,8508.70,4.80,4.77,0.68,0.68,"",0.380,"",0.68,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/15/2012,23:00:00,CST,Surface Water,28.96,28.96,8562.40,8562.40,4.84,4.81,0.68,0.68,"",0.380,"",0.68,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,00:00:00,CST,Surface Water,28.70,28.70,8573.10,8573.10,4.84,4.81,0.68,0.68,"",0.380,"",0.68,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,01:00:00,CST,Surface Water,28.57,28.57,8586.20,8586.20,4.85,4.82,0.69,0.69,"",0.390,"",0.69,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,02:00:00,CST,Surface Water,28.41,28.41,8640.90,8640.90,4.89,4.85,0.70,0.70,"",0.400,"",0.70,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,03:00:00,CST,Surface Water,28.30,28.30,8679.60,8679.60,4.91,4.87,0.70,0.70,"",0.400,"",0.70,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,04:00:00,CST,Surface Water,28.03,28.03,8684.70,8684.70,4.91,4.88,0.70,0.70,"",0.400,"",0.70,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,05:00:00,CST,Surface Water,27.83,27.83,8692.70,8692.70,4.92,4.88,0.70,0.70,"",0.400,"",0.70,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,06:00:00,CST,Surface Water,27.54,27.54,8670.20,8670.20,4.90,4.87,0.70,0.70,"",0.400,"",0.70,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,07:00:00,CST,Surface Water,27.47,27.47,8610.90,8610.90,4.87,4.83,0.70,0.70,"",0.400,"",0.70,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,08:00:00,CST,Surface Water,27.67,27.67,8517.90,8517.90,4.81,4.78,0.70,0.70,"",0.400,"",0.70,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,09:00:00,CST,Surface Water,27.85,27.85,8571.40,8571.40,4.84,4.81,0.70,0.70,"",0.400,"",0.70,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,10:00:00,CST,Surface Water,27.93,27.93,8645.40,8645.40,4.89,4.85,0.69,0.69,"",0.390,"",0.69,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,11:00:00,CST,Surface Water,28.42,28.42,8635.00,8635.00,4.88,4.85,0.69,0.69,"",0.390,"",0.69,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,12:00:00,CST,Surface Water,29.16,29.16,8620.90,8620.90,4.87,4.84,0.69,0.69,"",0.390,"",0.69,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,13:00:00,CST,Surface Water,29.84,29.84,8652.70,8652.70,4.89,4.86,0.68,0.68,"",0.380,"",0.68,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,14:00:00,CST,Surface Water,30.79,30.79,8709.20,8709.20,4.93,4.89,0.68,0.68,"",0.380,"",0.68,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,15:00:00,CST,Surface Water,30.48,30.48,8686.90,8686.90,4.91,4.88,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,16:00:00,CST,Surface Water,31.54,31.54,8723.30,8723.30,4.93,4.90,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,17:00:00,CST,Surface Water,31.17,31.17,8706.50,8706.50,4.92,4.89,0.66,0.66,"",0.360,"",0.66,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,18:00:00,CST,Surface Water,31.08,31.08,9160.80,9160.80,5.20,5.16,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,19:00:00,CST,Surface Water,30.72,30.72,9663.60,9663.60,5.51,5.46,0.67,0.67,"",0.370,"",0.67,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,20:00:00,CST,Surface Water,30.39,30.39,9987.30,9987.30,5.71,5.65,0.68,0.68,"",0.380,"",0.68,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,21:00:00,CST,Surface Water,30.08,30.08,10171.90,10171.90,5.82,5.76,0.68,0.68,"",0.380,"",0.68,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,22:00:00,CST,Surface Water,29.85,29.85,10307.00,10307.00,5.91,5.84,0.69,0.69,"",0.390,"",0.69,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/16/2012,23:00:00,CST,Surface Water,29.62,29.62,10354.70,10354.70,5.93,5.87,0.69,0.69,"",0.390,"",0.69,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,00:00:00,CST,Surface Water,29.52,29.52,10393.00,10393.00,5.96,5.89,0.69,0.69,"",0.390,"",0.69,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,01:00:00,CST,Surface Water,29.10,29.10,10144.40,10144.40,5.80,5.74,0.70,0.70,"",0.400,"",0.70,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,02:00:00,CST,Surface Water,28.90,28.90,10004.50,10004.50,5.72,5.66,0.70,0.70,"",0.400,"",0.70,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,03:00:00,CST,Surface Water,28.84,28.84,10107.00,10107.00,5.78,5.72,0.71,0.71,"",0.410,"",0.71,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,04:00:00,CST,Surface Water,28.24,28.24,9569.10,9569.10,5.45,5.40,0.76,0.76,"",0.460,"",0.76,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,05:00:00,CST,Surface Water,27.86,27.86,9661.00,9661.00,5.51,5.46,0.78,0.78,"",0.480,"",0.78,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,06:00:00,CST,Surface Water,27.13,27.13,9113.50,9113.50,5.17,5.13,0.92,0.92,"",0.620,"",0.92,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,07:00:00,CST,Surface Water,26.79,26.79,8534.90,8534.90,4.82,4.79,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,08:00:00,CST,Surface Water,26.78,26.78,8413.70,8413.70,4.75,4.72,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,09:00:00,CST,Surface Water,26.92,26.92,8253.50,8253.50,4.65,4.62,0.97,0.97,"",0.670,"",0.97,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,10:00:00,CST,Surface Water,27.23,27.23,8198.00,8198.00,4.62,4.59,0.96,0.96,"",0.660,"",0.96,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,11:00:00,CST,Surface Water,27.69,27.69,8259.40,8259.40,4.65,4.63,0.96,0.96,"",0.660,"",0.96,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,12:00:00,CST,Surface Water,28.61,28.61,8463.00,8463.00,4.78,4.75,0.95,0.95,"",0.650,"",0.95,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,13:00:00,CST,Surface Water,29.00,29.00,8096.80,8096.80,4.55,4.53,0.94,0.94,"",0.640,"",0.94,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,14:00:00,CST,Surface Water,29.42,29.42,8643.30,8643.30,4.89,4.85,0.95,0.95,"",0.650,"",0.95,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,15:00:00,CST,Surface Water,29.93,29.93,9624.30,9624.30,5.48,5.43,0.95,0.95,"",0.650,"",0.95,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,16:00:00,CST,Surface Water,30.09,30.09,9730.30,9730.30,5.55,5.50,0.95,0.95,"",0.650,"",0.95,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,17:00:00,CST,Surface Water,29.78,29.78,10031.90,10031.90,5.74,5.68,0.97,0.97,"",0.670,"",0.97,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,18:00:00,CST,Surface Water,29.18,29.18,10267.50,10267.50,5.88,5.82,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,19:00:00,CST,Surface Water,28.73,28.73,10409.30,10409.30,5.97,5.90,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,20:00:00,CST,Surface Water,28.12,28.12,10254.60,10254.60,5.87,5.81,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,21:00:00,CST,Surface Water,27.58,27.58,10533.60,10533.60,6.05,5.98,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,22:00:00,CST,Surface Water,27.19,27.19,10822.00,10822.00,6.22,6.15,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/17/2012,23:00:00,CST,Surface Water,26.85,26.85,10877.10,10877.10,6.26,6.18,0.98,0.98,"",0.680,"",0.98,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,00:00:00,CST,Surface Water,26.48,26.48,10913.80,10913.80,6.28,6.21,0.98,0.98,"",0.680,"",0.98,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,01:00:00,CST,Surface Water,26.19,26.19,10987.40,10987.40,6.32,6.25,0.98,0.98,"",0.680,"",0.98,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,02:00:00,CST,Surface Water,25.94,25.94,10921.60,10921.60,6.28,6.21,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,03:00:00,CST,Surface Water,25.64,25.64,10926.90,10926.90,6.29,6.21,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,04:00:00,CST,Surface Water,25.55,25.55,10873.70,10873.70,6.25,6.18,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,05:00:00,CST,Surface Water,25.15,25.15,10752.90,10752.90,6.18,6.11,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,06:00:00,CST,Surface Water,25.11,25.11,10632.70,10632.70,6.10,6.04,0.98,0.98,"",0.680,"",0.98,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,07:00:00,CST,Surface Water,25.02,25.02,10520.00,10520.00,6.03,5.97,0.98,0.98,"",0.680,"",0.98,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,08:00:00,CST,Surface Water,24.83,24.83,10725.60,10725.60,6.16,6.09,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,09:00:00,CST,Surface Water,25.38,25.38,10406.60,10406.60,5.97,5.90,1.00,1.00,"",0.700,"",1.00,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,10:00:00,CST,Surface Water,25.51,25.51,9008.30,9008.30,5.11,5.07,1.00,1.00,"",0.700,"",1.00,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,11:00:00,CST,Surface Water,26.19,26.19,8382.70,8382.70,4.73,4.70,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,12:00:00,CST,Surface Water,26.78,26.78,8084.80,8084.80,4.55,4.52,0.99,0.99,"",0.690,"",0.99,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,13:00:00,CST,Surface Water,27.48,27.48,8106.90,8106.90,4.56,4.54,0.98,0.98,"",0.680,"",0.98,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,14:00:00,CST,Surface Water,27.74,27.74,8042.40,8042.40,4.52,4.50,0.97,0.97,"",0.670,"",0.97,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,15:00:00,CST,Surface Water,27.96,27.96,8168.70,8168.70,4.60,4.57,0.96,0.96,"",0.660,"",0.96,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,16:00:00,CST,Surface Water,27.96,27.96,8226.30,8226.30,4.63,4.61,0.97,0.97,"",0.670,"",0.97,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,17:00:00,CST,Surface Water,28.00,28.00,8363.40,8363.40,4.72,4.69,0.96,0.96,"",0.660,"",0.96,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,18:00:00,CST,Surface Water,27.75,27.75,8467.20,8467.20,4.78,4.75,0.95,0.95,"",0.650,"",0.95,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,19:00:00,CST,Surface Water,27.53,27.53,8554.40,8554.40,4.83,4.80,0.94,0.94,"",0.640,"",0.94,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,20:00:00,CST,Surface Water,27.26,27.26,8487.90,8487.90,4.79,4.76,0.92,0.92,"",0.620,"",0.92,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,21:00:00,CST,Surface Water,26.99,26.99,8389.90,8389.90,4.73,4.70,0.92,0.93,"",0.630,"",0.93,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,22:00:00,CST,Surface Water,26.79,26.79,8521.20,8521.20,4.81,4.78,0.92,0.93,"",0.630,"",0.93,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/18/2012,23:00:00,CST,Surface Water,26.57,26.57,8545.20,8545.20,4.83,4.80,0.92,0.93,"",0.630,"",0.93,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,00:00:00,CST,Surface Water,26.33,26.33,8558.50,8558.50,4.83,4.80,0.92,0.93,"",0.630,"",0.93,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,01:00:00,CST,Surface Water,26.01,26.01,8499.60,8499.60,4.80,4.77,0.93,0.94,"",0.640,"",0.94,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,02:00:00,CST,Surface Water,25.61,25.61,8594.80,8594.80,4.86,4.82,0.92,0.93,"",0.630,"",0.93,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,03:00:00,CST,Surface Water,25.23,25.23,8608.00,8608.00,4.86,4.83,0.93,0.94,"",0.640,"",0.94,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,04:00:00,CST,Surface Water,24.82,24.82,8605.50,8605.50,4.86,4.83,0.90,0.91,"",0.610,"",0.91,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,05:00:00,CST,Surface Water,24.43,24.43,8516.70,8516.70,4.81,4.78,0.90,0.91,"",0.610,"",0.91,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,06:00:00,CST,Surface Water,23.98,23.98,8488.10,8488.10,4.79,4.76,0.90,0.91,"",0.610,"",0.91,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,07:00:00,CST,Surface Water,23.71,23.71,8345.50,8345.50,4.70,4.68,0.91,0.92,"",0.620,"",0.92,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,08:00:00,CST,Surface Water,23.49,23.49,8255.40,8255.40,4.65,4.63,0.89,0.90,"",0.600,"",0.90,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,09:00:00,CST,Surface Water,23.66,23.66,8152.80,8152.80,4.59,4.56,0.91,0.92,"",0.620,"",0.92,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,10:00:00,CST,Surface Water,24.00,24.00,8164.40,8164.40,4.59,4.57,0.87,0.88,"",0.580,"",0.88,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
9/19/2012,11:00:00,CST,Surface Water,24.55,24.55,8163.70,8163.70,4.59,4.57,0.87,0.88,"",0.580,"",0.88,"","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,"",29.86301463,-93.14296967
