Station,Lat,Long,Maxlevel,Maxdate,Minlevel,Mindate,Raw,Proc,Plot,Basin,Basin1
CRMS0549-H03,29.8338048108,-91.84953405579999,5.69,2019-07-14 01:00:00,-1.11,2020-02-07 01:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0549-H03/CRMS0549-H03_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0549-H03/CRMS0549-H03.html,Teche/Vermilion,Teche/Vermilion
CRMS1413-H01,29.8964742727,-93.01053366030001,4.18,2020-08-27 10:00:00,-0.51,2018-07-03 08:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1413-H01/CRMS1413-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS1413-H01/CRMS1413-H01.html,Mermentau,Mermentau
TV04-03,29.6907662022,-91.6073373876,5.009,2002-10-03 04:00:00,-3.5309999999999997,2003-11-24 08:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-03/TV04-03_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-03/TV04-03.html,Teche/Vermilion,Teche/Vermilion
CRMS2493-H01,29.8258389496,-92.88752805200001,5.29,2020-08-27 03:00:00,-0.672,2011-07-15 05:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2493-H01/CRMS2493-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS2493-H01/CRMS2493-H01.html,Mermentau,Mermentau
ME04-36R,29.600499399,-92.3222964904,3.2209999999999996,1998-09-12 00:00:00,-0.909,1998-04-09 22:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-36R/ME04-36R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-36R/ME04-36R.html,Mermentau,Mermentau
CRMS0630-H02,29.782791235900003,-92.79422108979999,5.53,2020-08-27 02:00:00,-1.18,2019-12-23 07:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0630-H02/CRMS0630-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0630-H02/CRMS0630-H02.html,Mermentau,Mermentau
CRMS0514-H02,29.8524447108,-91.82963094809999,8.15,2020-10-09 15:00:00,-1.95,2018-01-30 08:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0514-H02/CRMS0514-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0514-H02/CRMS0514-H02.html,Teche/Vermilion,Teche/Vermilion
CRMS0554-H01,29.829787078000003,-92.6648173179,3.7070000000000003,2008-09-15 10:00:00,-0.643,2011-06-05 14:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0554-H01/CRMS0554-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0554-H01/CRMS0554-H01.html,Mermentau,Mermentau
CRMS0550-H01,29.765478139499997,-91.6970033383,7.55,2019-07-13 09:00:00,-1.984,2010-12-26 11:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0550-H01/CRMS0550-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0550-H01/CRMS0550-H01.html,Teche/Vermilion,Teche/Vermilion
ME04-43R,29.6641210462,-92.2512754039,6.785,2005-09-24 03:00:00,-0.985,1999-09-06 21:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-43R/ME04-43R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME04-43R/ME04-43R.html,Teche/Vermilion,Mermentau
CRMS0593-H01,29.993161735799998,-92.7610147925,4.277,2013-01-16 16:00:00,-1.0630000000000002,2011-06-04 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0593-H01/CRMS0593-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0593-H01/CRMS0593-H01.html,Mermentau,Mermentau
CRMS6304-H01,29.420417624099997,-91.2786577556,6.68,2019-07-13 07:00:00,-1.47,2015-02-12 23:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6304-H01/CRMS6304-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS6304-H01/CRMS6304-H01.html,Atchafalaya,Atchafalaya
TV14-04R,29.587683430300004,-91.8077421541,5.28,2005-09-23 16:00:00,-2.67,2001-02-17 05:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-04R/TV14-04R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-04R/TV14-04R.html,Teche/Vermilion,Teche/Vermilion
CRMS0545-H01,29.712189638,-91.60150109899999,9.25,2019-07-13 11:00:00,-2.698,2009-04-07 05:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0545-H01/CRMS0545-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0545-H01/CRMS0545-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0593-H02,29.993173922399997,-92.7610166709,4.54,2016-08-19 06:00:00,-0.27,2018-06-05 09:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0593-H02/CRMS0593-H02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0593-H02/CRMS0593-H02.html,Mermentau,Mermentau
CRMS0520-H01,29.5848934327,-91.8853487133,7.55,2020-08-26 21:00:00,-2.044,2011-02-02 09:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0520-H01/CRMS0520-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0520-H01/CRMS0520-H01.html,Teche/Vermilion,Teche/Vermilion
CRMS0565-H01,29.7988761419,-92.4507959454,3.872,2008-09-16 06:00:00,-0.808,2011-06-20 06:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/Station ID=CRMS0565-H01,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0565-H01/CRMS0565-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/CRMS0565-H01/CRMS0565-H01.html,Mermentau,Mermentau
