Station,Lat,Long,Maxlevel,Maxdate,Minlevel,Mindate,Raw,Proc,Plot,Basin,Basin1
ME16-05R,29.7121103065,-92.5831112224,3.392,2002-11-12 06:00:00,-0.8380000000000001,2002-10-03 17:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-05R/ME16-05R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-05R/ME16-05R.html,Mermentau,Mermentau
ME16-06,29.6173881115,-92.5680278142,9.437999999999999,2008-09-12 13:00:00,-0.632,2008-11-17 21:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-06/ME16-06_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/ME16-06/ME16-06.html,Mermentau,Mermentau
TV04-01R,29.6388213092,-91.5573331535,5.17,2000-11-06 16:00:00,-4.0200000000000005,1999-04-26 15:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-01R/TV04-01R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-01R/TV04-01R.html,Teche/Vermilion,Teche/Vermilion
TV04-02,29.6685437839,-91.5692809342,4.081,2000-11-06 17:00:00,-4.099,1997-12-31 18:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-02/TV04-02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-02/TV04-02.html,Teche/Vermilion,Teche/Vermilion
TV04-03,29.6907662022,-91.6073373876,5.009,2002-10-03 16:00:00,-3.5309999999999997,2003-11-24 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-03/TV04-03_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-03/TV04-03.html,Teche/Vermilion,Teche/Vermilion
TV04-04R,29.7279861864,-91.60816825280001,4.539000000000001,2005-09-24 08:00:00,-2.331,2000-10-08 20:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-04R/TV04-04R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-04R/TV04-04R.html,Teche/Vermilion,Teche/Vermilion
TV04-22,29.6675284201,-91.5698887737,4.851,2005-09-24 05:00:00,-2.679,2007-01-16 14:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-22/TV04-22_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV04-22/TV04-22.html,Teche/Vermilion,Teche/Vermilion
TV14-01,29.571021292,-91.7540351658,3.8489999999999998,2001-10-13 16:00:00,-2.731,2001-02-17 17:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-01/TV14-01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-01/TV14-01.html,Teche/Vermilion,Teche/Vermilion
TV14-02,29.557564697,-91.7734913872,3.946,2001-10-13 16:00:00,-21.413999999999998,2001-09-11 15:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-02/TV14-02_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-02/TV14-02.html,Teche/Vermilion,Teche/Vermilion
TV14-03R,29.5240659164,-91.7719094539,5.486000000000001,2005-09-23 23:00:00,-3.564,2001-02-17 14:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-03R/TV14-03R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-03R/TV14-03R.html,Teche/Vermilion,Teche/Vermilion
TV14-04R,29.5876834303,-91.8077421541,5.28,2005-09-24 04:00:00,-2.67,2001-02-17 17:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-04R/TV14-04R_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-04R/TV14-04R.html,Teche/Vermilion,Teche/Vermilion
TV14-23,29.557564697,-91.7734913872,4.4159999999999995,2005-09-24 01:00:00,-2.0540000000000003,2003-01-03 13:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-23/TV14-23_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV14-23/TV14-23.html,Teche/Vermilion,Teche/Vermilion
TV21CR01-H01,29.5546040087,-91.72360128810001,4.095999999999999,2015-10-26 09:00:00,-2.454,2012-08-30 02:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV21CR01-H01/TV21CR01-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV21CR01-H01/TV21CR01-H01.html,Teche/Vermilion,Teche/Vermilion
TV21CR02-H01,29.5516644182,-91.7380049609,3.999,2016-04-30 19:00:00,-1.721,2019-01-20 19:00:00,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/tree/main/temp/_SUCCESS,https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV21CR02-H01/TV21CR02-H01_Processed.csv,https://htmlpreview.github.io/?https://github.com/sinaamini11/Louisiana_Region5_Water_Levels/blob/main/Output/TV21CR02-H01/TV21CR02-H01.html,Teche/Vermilion,Teche/Vermilion
